Label,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Nan
89.248.165.81-192.168.1.4-54709-102-6,89.248.165.81,54709,192.168.1.4,102,6,25/01/2021 12:25:35 PM,94558,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,909.4947016645867,74.02863850758264,15759.666666666668,24081.774458429485,47238.0,65.0,94558.0,31519.333333333332,27156.136366083694,47763.0,169.0,47150.0,23575.0,32689.546494254093,46690.0,460.0,0,0,0,0,92,72,42.302079147190085,31.726559360392564,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611573935398239E15,0.0,1.611573935398239E15,1.611573935398239E15,NeedManualLabel
89.248.165.81-192.168.1.4-51229-102-6,89.248.165.81,51229,192.168.1.4,102,6,25/01/2021 01:54:18 PM,34159950,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634664277904388,4269993.75,5698611.252881699,1.6639998E7,118.0,2988475.0,2988475.0,0.0,2988475.0,2988475.0,3.4159776E7,5693296.0,5978305.918043237,1.6639998E7,1039742.0,0,0,0,0,64,224,0.05854809506454195,0.20491833272589682,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9119953.0,0.0,9119953.0,9119953.0,5.371930944728314E14,9.304457114168182E14,1.611579258378497E15,8399999.0,NeedManualLabel
89.248.165.81-192.168.1.4-51545-102-6,89.248.165.81,51545,192.168.1.4,102,6,25/01/2021 01:48:53 PM,114875,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,748.6398258977149,60.93579978237214,19145.833333333332,29350.24246180373,57268.0,53.0,114875.0,38291.666666666664,33038.31990784842,57758.0,145.0,57439.0,28719.5,39997.49507781706,57002.0,437.0,0,0,0,0,92,72,34.82045701849837,26.115342763873773,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611578933135716E15,0.0,1.611578933135716E15,1.611578933135716E15,NeedManualLabel
89.248.165.81-192.168.1.4-61805-102-6,89.248.165.81,61805,192.168.1.4,102,6,25/01/2021 12:23:10 PM,94985,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.4061167552771,73.69584671263884,15830.833333333336,24205.853733480806,47444.0,54.0,94985.0,31661.666666666668,27304.889696413964,47969.0,139.0,47377.0,23688.5,32834.503384397336,46906.0,471.0,0,0,0,0,92,72,42.11191240722219,31.583934305416644,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611573790958874E15,0.0,1.611573790958874E15,1.611573790958874E15,NeedManualLabel
89.248.165.81-192.168.1.4-49602-102-6,89.248.165.81,49602,192.168.1.4,102,6,25/01/2021 11:19:41 AM,95346,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,901.9780588593123,73.41681874436264,15891.0,24296.838197592708,47493.0,54.0,95346.0,31782.0,27402.31959159662,48007.0,144.0,47679.0,23839.5,33063.60598150177,47219.0,460.0,0,0,0,0,92,72,41.952467853921505,31.46435089044113,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611569981031234E15,0.0,1.611569981031234E15,1.611569981031234E15,NeedManualLabel
89.248.165.81-192.168.1.4-60486-102-6,89.248.165.81,60486,192.168.1.4,102,6,25/01/2021 01:28:12 PM,34312616,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622941952312817,4289077.0,5716028.914627507,1.6640114E7,117.0,2997592.0,2997592.0,0.0,2997592.0,2997592.0,3.4312449E7,5718741.5,5994277.131790847,1.6640114E7,1032515.0,0,0,0,0,64,224,0.058287598940284825,0.20400659629099688,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9112524.0,0.0,9112524.0,9112524.0,5.371925726619996E14,9.304448074752995E14,1.611577692785907E15,8559978.0,NeedManualLabel
89.248.165.81-192.168.1.4-52415-102-6,89.248.165.81,52415,192.168.1.4,102,6,25/01/2021 01:28:34 PM,33944944,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26513521424575043,4243118.0,5672382.283943493,1.6640031E7,122.0,3000741.0,3000741.0,0.0,3000741.0,3000741.0,3.394473E7,5657455.0,5953545.803206456,1.6640031E7,1064705.0,0,0,0,0,64,224,0.05891893649905565,0.20621627774669476,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9144920.0,0.0,9144920.0,9144920.0,5.37192579904516E14,9.304448203661748E14,1.611577714913524E15,8159993.0,NeedManualLabel
89.248.165.81-192.168.1.4-61497-102-6,89.248.165.81,61497,192.168.1.4,102,6,25/01/2021 11:39:28 AM,95117,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,904.1496262497767,73.59357422963298,15852.833333333332,24204.31690766477,47256.0,58.0,95117.0,31705.666666666668,27334.981988897183,47537.0,142.0,47992.0,23996.0,33177.45017327281,47456.0,536.0,0,0,0,0,92,72,42.0534709883617,31.54010324127128,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611571168393639E15,0.0,1.611571168393639E15,1.611571168393639E15,NeedManualLabel
89.248.165.81-192.168.1.4-51528-102-6,89.248.165.81,51528,192.168.1.4,102,6,25/01/2021 12:37:51 PM,95193,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,903.4277730505395,73.53481873667181,15865.5,24262.957113674333,47666.0,50.0,95193.0,31731.0,27334.704114001306,48139.0,176.0,47355.0,23677.5,32886.82928620514,46932.0,423.0,0,0,0,0,92,72,42.01989642095532,31.514922315716493,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611574671896509E15,0.0,1.611574671896509E15,1.611574671896509E15,NeedManualLabel
89.248.165.81-192.168.1.4-55754-102-6,89.248.165.81,55754,192.168.1.4,102,6,25/01/2021 11:12:58 AM,94958,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.6635565197245,73.7168011120706,15826.333333333334,24198.077987035802,47425.0,52.0,94958.0,31652.666666666668,27298.620740494076,47946.0,137.0,47361.0,23680.5,32826.018103023096,46892.0,469.0,0,0,0,0,92,72,42.12388634975463,31.59291476231597,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61156957864829E15,0.0,1.61156957864829E15,1.61156957864829E15,NeedManualLabel
89.248.165.81-192.168.1.4-58094-102-6,89.248.165.81,58094,192.168.1.4,102,6,25/01/2021 02:08:05 PM,114728,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,749.5990516700369,61.01387629872394,19121.333333333332,29359.725493721275,57579.0,39.0,114728.0,38242.666666666664,33037.56105303981,58023.0,103.0,57011.0,28505.5,39740.10820946516,56606.0,405.0,0,0,0,0,92,72,34.86507217069939,26.148804128024544,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611580085982473E15,0.0,1.611580085982473E15,1.611580085982473E15,NeedManualLabel
89.248.165.81-192.168.1.4-60335-102-6,89.248.165.81,60335,192.168.1.4,102,6,25/01/2021 12:42:33 PM,94452,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,910.5153940625927,74.11171812137383,15742.0,24058.770109878853,47042.0,49.0,94452.0,31484.0,27149.087111724402,47214.0,135.0,47721.0,23860.5,33043.80699162855,47226.0,495.0,0,0,0,0,92,72,42.349553212213614,31.76216490916021,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61157495376588E15,0.0,1.61157495376588E15,1.61157495376588E15,NeedManualLabel
89.248.165.81-192.168.1.4-49322-102-6,89.248.165.81,49322,192.168.1.4,102,6,25/01/2021 12:33:46 PM,95366,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,901.7888975106431,73.40142189040118,15894.333333333332,24309.371975982154,47771.0,52.0,95366.0,31788.666666666664,27416.566986647565,48276.0,140.0,47423.0,23711.5,32892.48614045463,46970.0,453.0,0,0,0,0,92,72,41.94366965165782,31.457752238743364,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611574426036609E15,0.0,1.611574426036609E15,1.611574426036609E15,NeedManualLabel
89.248.165.81-192.168.1.4-60960-102-6,89.248.165.81,60960,192.168.1.4,102,6,25/01/2021 01:41:21 PM,115031,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,747.6245533812624,60.85316132173067,19171.833333333332,29354.990120363975,57106.0,73.0,115031.0,38343.666666666664,33068.00862364308,57672.0,161.0,57758.0,28879.0,40143.86618152267,57265.0,493.0,0,0,0,0,92,72,34.77323504098895,26.079926280741713,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61157848143796E15,0.0,1.61157848143796E15,1.61157848143796E15,NeedManualLabel
89.248.165.81-192.168.1.4-57055-102-6,89.248.165.81,57055,192.168.1.4,102,6,25/01/2021 12:21:39 PM,94940,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.8352643775016,73.73077733305246,15823.333333333336,24084.172243751014,46945.0,60.0,94940.0,31646.666666666668,27259.15877890096,47650.0,172.0,47883.0,23941.5,32859.95922852005,47177.0,706.0,0,0,0,0,92,72,42.13187276174426,31.598904571308196,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611573699517532E15,0.0,1.611573699517532E15,1.611573699517532E15,NeedManualLabel
89.248.165.81-192.168.1.4-59497-102-6,89.248.165.81,59497,192.168.1.4,102,6,25/01/2021 12:58:09 PM,94674,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,908.3803367344784,73.93793438536451,15779.0,24126.77801945382,46963.0,51.0,94674.0,31558.0,27215.180671823586,47405.0,133.0,47612.0,23806.0,33009.15875935041,47147.0,465.0,0,0,0,0,92,72,42.2502482202083,31.687686165156222,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575889098996E15,0.0,1.611575889098996E15,1.611575889098996E15,NeedManualLabel
89.248.165.81-192.168.1.4-63657-102-6,89.248.165.81,63657,192.168.1.4,102,6,25/01/2021 11:25:53 AM,94954,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.7017081955473,73.71990648103292,15825.666666666668,24158.958377104478,47301.0,75.0,94954.0,31651.333333333332,27037.32126770944,47614.0,434.0,47473.0,23736.5,33231.897395424174,47235.0,238.0,0,0,0,0,92,72,42.12566084630453,31.594245634728395,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611570353353587E15,0.0,1.611570353353587E15,1.611570353353587E15,NeedManualLabel
89.248.165.81-192.168.1.4-59738-102-6,89.248.165.81,59738,192.168.1.4,102,6,25/01/2021 01:37:39 PM,34244596,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628151898769663,4280574.5,5706601.60893822,1.6640063E7,117.0,2995139.0,2995139.0,0.0,2995139.0,2995139.0,3.4244423E7,5707403.833333334,5984937.145570817,1.6640063E7,1044324.0,0,0,0,0,64,224,0.05840337552821473,0.20441181434875155,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9124533.0,0.0,9124533.0,9124533.0,5.371927616713246E14,9.304451349183606E14,1.611578259893911E15,8480000.0,NeedManualLabel
89.248.165.81-192.168.1.4-56082-102-6,89.248.165.81,56082,192.168.1.4,102,6,25/01/2021 01:55:57 PM,114409,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,751.6891153667981,61.183997762413796,19068.166666666664,29230.761292971256,56842.0,50.0,114409.0,38136.333333333336,32911.24878112852,57269.0,134.0,57478.0,28739.0,40003.85903884774,57026.0,452.0,0,0,0,0,92,72,34.962284435665026,26.22171332674877,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611579357939901E15,0.0,1.611579357939901E15,1.611579357939901E15,NeedManualLabel
89.248.165.81-192.168.1.4-52441-102-6,89.248.165.81,52441,192.168.1.4,102,6,25/01/2021 11:20:44 AM,94999,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.2726870809166,73.68498615774902,15833.166666666668,24218.734842403857,47474.0,54.0,94999.0,31666.333333333332,27296.551473278327,47956.0,153.0,47356.0,23678.0,32880.46532517446,46928.0,428.0,0,0,0,0,92,72,42.105706375856585,31.579279781892442,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611570044709209E15,0.0,1.611570044709209E15,1.611570044709209E15,NeedManualLabel
89.248.165.81-192.168.1.4-62709-102-6,89.248.165.81,62709,192.168.1.4,102,6,25/01/2021 12:53:16 PM,96244,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,893.5621960849508,72.73180665807739,16040.666666666668,24544.545762076486,47943.0,54.0,96244.0,32081.333333333336,27665.992379333395,48468.0,139.0,48174.0,24087.0,33398.06748900301,47703.0,471.0,0,0,0,0,92,72,41.561032376044224,31.170774282033168,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575596462521E15,0.0,1.611575596462521E15,1.611575596462521E15,NeedManualLabel
89.248.165.81-192.168.1.4-50527-102-6,89.248.165.81,50527,192.168.1.4,102,6,25/01/2021 01:52:06 PM,116102,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,740.7279805688102,60.2918123718799,19350.333333333336,29492.34328883798,57735.0,98.0,116102.0,38700.666666666664,32820.897616203816,58036.0,805.0,58216.0,29108.0,40877.84302039431,58013.0,203.0,0,0,0,0,92,72,34.4524642125028,25.8393481593771,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611579126482816E15,0.0,1.611579126482816E15,1.611579126482816E15,NeedManualLabel
89.248.165.81-192.168.1.4-54684-102-6,89.248.165.81,54684,192.168.1.4,102,6,25/01/2021 01:12:08 PM,95989,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,895.9359926658262,72.92502265884632,15998.166666666668,24444.71325597146,47714.0,64.0,95989.0,31996.333333333332,27546.050721171145,48216.0,191.0,48090.0,24045.0,33385.33956694166,47652.0,438.0,0,0,0,0,92,72,41.67144151934075,31.253581139505567,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576728966306E15,0.0,1.611576728966306E15,1.611576728966306E15,NeedManualLabel
89.248.165.81-192.168.1.4-56962-102-6,89.248.165.81,56962,192.168.1.4,102,6,25/01/2021 11:41:32 AM,94905,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,906.1693272219587,73.7579684948106,15817.5,24197.63155972088,47629.0,50.0,94905.0,31635.0,27288.90171846423,48122.0,136.0,47105.0,23552.5,32681.76831966104,46662.0,443.0,0,0,0,0,92,72,42.1474105684632,31.6105579263474,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611571292399356E15,0.0,1.611571292399356E15,1.611571292399356E15,NeedManualLabel
89.248.165.81-192.168.1.4-65256-102-6,89.248.165.81,65256,192.168.1.4,102,6,25/01/2021 11:02:15 AM,94256,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,912.4087591240875,74.26582923103038,15709.333333333332,24008.8457420732,47076.0,51.0,94256.0,31418.666666666668,27100.875951403,47624.0,132.0,47009.0,23504.5,32537.518536298983,46512.0,497.0,0,0,0,0,92,72,42.43761670344593,31.828212527584448,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568935748177E15,0.0,1.611568935748177E15,1.611568935748177E15,NeedManualLabel
89.248.165.81-192.168.1.4-59632-102-6,89.248.165.81,59632,192.168.1.4,102,6,25/01/2021 12:14:40 PM,94892,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,906.2934704716941,73.76807317792858,15815.333333333332,24216.296262365693,47208.0,54.0,94892.0,31630.666666666668,27259.88712987149,47620.0,155.0,47515.0,23757.5,33091.89025274924,47157.0,358.0,0,0,0,0,92,72,42.153184673102054,31.61488850482654,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611573280415321E15,0.0,1.611573280415321E15,1.611573280415321E15,NeedManualLabel
89.248.165.81-192.168.1.4-64353-102-6,89.248.165.81,64353,192.168.1.4,102,6,25/01/2021 01:39:19 PM,33981247,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648519637904989,4247655.875,5683769.658107283,1.6639995E7,121.0,2991729.0,2991729.0,0.0,2991729.0,2991729.0,3.3981081E7,5663513.5,5967000.452230442,1.6639995E7,1021084.0,0,0,0,0,64,224,0.058855991953444195,0.2059959718370547,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9101252.0,0.0,9101252.0,9101252.0,5.37192794959064E14,9.304451927823214E14,1.611578359997197E15,8240000.0,NeedManualLabel
89.248.165.81-192.168.1.4-56267-102-6,89.248.165.81,56267,192.168.1.4,102,6,25/01/2021 11:15:49 AM,94744,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,907.7091953052436,73.88330659461286,15790.666666666668,24138.788806952733,47093.0,56.0,94744.0,31581.333333333332,27228.177212831073,47612.0,143.0,47475.0,23737.5,32915.1135574526,47012.0,463.0,0,0,0,0,92,72,42.21903233977878,31.66427425483408,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611569749729792E15,0.0,1.611569749729792E15,1.611569749729792E15,NeedManualLabel
89.248.165.81-192.168.1.4-50143-102-6,89.248.165.81,50143,192.168.1.4,102,6,25/01/2021 01:10:34 PM,95440,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,901.0896898575021,73.34450963956412,15906.666666666668,24190.914316467384,47499.0,85.0,95440.0,31813.333333333332,26895.091640173552,47740.0,761.0,47771.0,23885.5,33558.58072833236,47615.0,156.0,0,0,0,0,92,72,41.911148365465216,31.43336127409891,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576634359328E15,0.0,1.611576634359328E15,1.611576634359328E15,NeedManualLabel
89.248.165.81-192.168.1.4-60401-102-6,89.248.165.81,60401,192.168.1.4,102,6,25/01/2021 01:34:26 PM,33860079,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657997342534257,4232509.875,5664898.908664994,1.6639943E7,122.0,3003269.0,3003269.0,0.0,3003269.0,3003269.0,3.3859902E7,5643317.0,5947587.574553266,1.6639943E7,1059905.0,0,0,0,0,64,224,0.05906660761187238,0.20673312664155333,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9140092.0,0.0,9140092.0,9140092.0,5.371926970261166E14,9.304450232960519E14,1.611578066358363E15,8080044.0,NeedManualLabel
89.248.165.81-192.168.1.4-57003-102-6,89.248.165.81,57003,192.168.1.4,102,6,25/01/2021 12:43:45 PM,94712,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,908.0158797195709,73.90826927949995,15785.333333333336,24133.764999822688,47151.0,54.0,94712.0,31570.666666666668,27202.292813903267,47640.0,163.0,47383.0,23691.5,32889.657713329885,46948.0,435.0,0,0,0,0,92,72,42.23329673114283,31.674972548357122,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575025268874E15,0.0,1.611575025268874E15,1.611575025268874E15,NeedManualLabel
89.248.165.81-192.168.1.4-57774-102-6,89.248.165.81,57774,192.168.1.4,102,6,25/01/2021 01:37:56 PM,33964407,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26498328087989287,4245550.875,5685114.338523756,1.6639989E7,115.0,3001697.0,3001697.0,0.0,3001697.0,3001697.0,3.3964237E7,5660706.166666667,5969592.727605576,1.6639989E7,1004240.0,0,0,0,0,64,224,0.05888517352886508,0.2060981073510278,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9084419.0,0.0,9084419.0,9084419.0,5.371927672313374E14,9.304451447564961E14,1.611578276814024E15,8239999.0,NeedManualLabel
89.248.165.81-192.168.1.4-61940-102-6,89.248.165.81,61940,192.168.1.4,102,6,25/01/2021 01:08:59 PM,95050,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,904.7869542346134,73.64544976328249,15841.666666666668,24225.57331141343,47515.0,51.0,95050.0,31683.333333333332,27325.237461609246,48037.0,138.0,47374.0,23687.0,32832.382064053774,46903.0,471.0,0,0,0,0,92,72,42.08311415044714,31.56233561283535,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61157653904498E15,0.0,1.61157653904498E15,1.61157653904498E15,NeedManualLabel
